block_number,execution_time_us,hint_construction_time_us,hint_write_time_us,rss_bytes
24026253,286819,21535,12692,27048542208
24026254,309610,17419,13793,27053604864
24026255,333419,25934,14704,27059585024
24026256,225199,12385,13509,27064025088
24026257,356567,10267,13209,27069054976
24026258,249155,18062,13392,27074887680
24026259,301337,10855,12053,27049148416
24026260,236619,13389,12946,27054014464
24026261,377886,29634,12806,27060797440
24026262,104424,1741,11511,27062075392
24026263,386084,28193,15178,27071447040
24026264,365566,10665,13021,27075919872
24026265,333459,15425,12673,27051769856
24026266,370169,20032,13651,27059372032
24026267,259351,15813,14088,27063336960
24026268,280361,17948,14272,27069235200
24026269,492893,29490,14665,27078311936
24026270,208953,13519,11829,27082178560
24026271,396288,11522,12903,27055210496
24026272,284394,19060,13270,27060928512
24026273,299194,25423,13311,27065876480
24026274,61371,4806,9380,27066564608
24026275,411780,28814,13695,27073888256
24026276,378102,24799,12884,27080556544
24026277,247730,17568,12197,27052490752
24026278,386008,20591,13902,27060355072
24026279,188108,15485,13189,27063812096
24026280,326201,16106,13761,27070283776
24026281,217726,13242,12132,27074428928
24026282,369085,31189,13259,27081883648
24026283,305552,25274,13276,27088158720
24026284,199509,11629,12303,27091337216
24026285,97992,5247,11551,27093450752
24026286,407585,25929,14273,27067924480
24026287,412233,24501,12899,27076476928
24026288,116208,6033,12388,27079278592
24026289,308111,20628,12169,27084259328
24026290,237456,10344,11883,27088519168
24026291,224338,7501,12155,27092860928
24026292,71851,1205,11848,27061272576
24026293,241948,14703,13370,27066056704
24026294,318553,9135,12378,27072593920
24026295,201383,10027,13375,27077525504
24026296,69900,1503,11315,27079032832
24026297,299176,17528,13455,27085062144
24026298,273558,18508,13304,27091828736
24026299,329355,20947,14148,27066023936
24026300,306973,23532,13567,27072217088
24026301,192608,15231,12783,27075969024
24026302,315043,26067,13841,27081883648
24026303,264253,17884,13418,27086225408
24026304,467760,23825,13879,27098365952
24026305,306838,22352,13855,27066155008
24026306,334181,27287,15005,27070775296
24026307,203174,20941,13956,27074428928
24026308,359205,21312,14171,27079622656
24026309,271710,25358,14221,27084800000
24026310,151771,8324,12885,27087470592
24026311,195827,16234,13695,27091304448
24026312,178509,11125,12289,27060436992
24026313,643161,42145,14088,27072249856
24026314,105573,7819,12622,27073953792
24026315,402921,25769,14019,27080884224
24026316,424432,31789,13746,27088928768
24026317,178329,13123,13513,27092123648
24026318,249642,14739,12776,27063599104
24026319,8586,246,10576,27063779328
24026320,625707,40869,14298,27074445312
24026321,298545,24842,13845,27080474624
24026322,50815,3024,12491,27081195520
24026323,575870,33714,14237,27090337792
24026324,191232,14000,25302,27059650560
24026325,233128,19037,13579,27064221696
24026326,276372,18791,13064,27069956096
24026327,296071,21212,13876,27075248128
24026328,358851,30198,13071,27080491008
24026329,219411,14847,13612,27084636160
24026330,329425,20413,13404,27090878464
24026331,130914,4864,12974,27092959232
24026332,579558,39555,14344,27066286080
24026333,247514,15676,11866,27070431232
24026334,225426,15590,13611,27074527232
24026335,339498,26025,13992,27080654848
24026336,252840,15114,13858,27085897728
24026337,164920,12774,12273,27088633856
24026338,277313,34431,14609,27060961280
24026339,268639,18732,12180,27064926208
24026340,245177,14012,13780,27069464576
24026341,387671,24043,14054,27076395008
24026342,217885,11081,12413,27080523776
24026343,265498,16134,13654,27085504512
24026344,193168,18325,14655,27088748544
24026345,392271,25144,14899,27061436416
24026346,220082,11675,14022,27064926208
24026347,245746,17445,12601,27070021632
24026348,421663,27514,15242,27077099520
24026349,279063,16275,12368,27083030528
24026350,290959,17114,13354,27088568320
24026351,288472,23136,12508,27093417984
24026352,341221,19022,12044,27065171968
24026353,272568,18628,12458,27069939712
24026354,266373,16418,13094,27075575808
24026355,87964,2377,12293,27077148672
24026356,282611,18764,12310,27049328640
24026357,381666,29690,13308,27056144384
24026358,272768,22738,14999,27060600832
24026359,283878,15832,13228,27065909248
24026360,365596,30822,18776,27072757760
24026361,387396,20913,12962,27079786496
24026362,279811,22107,12025,27050950656
24026363,249085,18704,11903,27055095808
24026364,274013,17216,13788,27061108736
24026365,310538,25740,12738,27067285504
24026366,206436,11376,12385,27071463424
24026367,329448,21320,13674,27076673536
24026368,45745,3239,12291,27077361664
24026369,554979,42909,11168,27053506560
24026370,232794,15452,12531,27057897472
24026371,225565,12866,12071,27062206464
24026372,263270,21945,14230,27067842560
24026373,421633,25901,14356,27075231744
24026374,308437,18748,13670,27081261056
24026375,111219,6870,12359,27051311104
24026376,212598,10310,13298,27054276608
24026377,370632,25210,14556,27062091776
24026378,500327,31688,14739,27071725568
24026379,142310,8446,13181,27074379776
24026380,249182,16098,13902,27078524928
24026381,272963,34748,14150,27056635904
24026382,330430,19334,13972,27063517184
24026383,266894,18517,12821,27068022784
24026384,251218,17499,13102,27071987712
24026385,228437,13904,13386,27076476928
24026386,104850,6289,12617,27078688768
24026387,240157,19344,13017,27082604544
24026388,188254,6156,12209,27086684160
24026389,515023,37598,13437,27095121920
24026390,211662,8925,13176,27066318848
24026391,129686,9720,12171,27069644800
24026392,426733,29369,13359,27077623808
24026393,458139,28169,14187,27085357056
24026394,194289,15436,13884,27090272256
24026395,353892,32755,14858,27096924160
24026396,74976,3091,12221,27065663488
24026397,491005,27413,14506,27073232896
24026398,315580,20378,13734,27080589312
24026399,275644,20723,14238,27085357056
24026400,294907,18474,12106,27090124800
24026401,292827,28965,13713,27095236608
24026402,239651,20304,14288,27099725824
24026403,310979,34206,13556,27066155008
24026404,301403,24276,12806,27070644224
24026405,326250,34400,14486,27076362240
24026406,209784,20953,12060,27080441856
24026407,403766,13638,13388,27087437824
24026408,258407,22726,13963,27093450752
24026409,244785,25412,13672,27064745984
24026410,19076,1030,11521,27064909824
24026411,700355,32970,14302,27078524928
24026412,242614,21665,25436,27052113920
24026413,517654,14605,12999,27059798016
24026414,143000,6709,13190,27063484416
24026415,278207,8162,12659,27069956096
24026416,199207,10734,13156,27074625536
24026417,70718,2395,11476,27076100096
24026418,544095,29122,12836,27053244416
24026419,205374,11528,12834,27056390144
24026420,275981,31273,14157,27062091776
24026421,427320,17860,13153,27070119936
24026422,186979,11498,24714,27043692544
24026423,285468,26657,13491,27048460288
24026424,238677,16678,12668,27053457408
24026425,153366,16953,13546,27024719872
24026426,401211,39085,13867,27033255936
24026427,502283,42430,13912,27013414912
24026428,154565,11476,11606,27017510912
24026429,218255,15459,12002,27021393920
24026430,255122,16531,12573,27026194432
24026431,201343,16779,12649,27030716416
24026432,491305,14402,12463,27005353984
24026433,157412,7602,11698,27009286144
24026434,202037,10906,11799,27013349376
24026435,200971,15016,12241,27017330688
24026436,241479,15891,12013,27022409728
24026437,395156,31087,12779,26998358016
24026438,357794,23976,13883,27004649472
24026439,189375,14960,12170,27007942656
24026440,90765,3406,12150,27009941504
24026441,564431,23197,14385,26998931456
24026442,235621,9100,11827,27003879424
24026443,239498,17924,14484,27010039808
24026444,206240,7120,13063,27013529600
24026445,185850,9550,13131,27017773056
24026446,110775,4992,12311,27020148736
24026447,333476,11639,13443,27025326080
24026448,138909,4936,12723,27029127168
24026449,434697,18565,14043,27012284416
24026450,180122,8115,13142,27016626176
24026451,306484,19212,14451,27022573568
24026452,171008,12270,13514,27025948672
24026453,225858,15412,13849,27030831104
24026454,75579,2931,10858,27032272896
24026455,427969,17991,13565,27039956992
24026456,270533,18590,15266,27020902400
24026457,665541,38680,14837,27038531584
24026458,115676,5979,12489,27040694272
24026459,917268,42803,14688,27024719872
24026460,511442,35658,13066,27037433856
24026461,240412,13607,10072,27042086912
24026462,75531,6448,11794,27043840000
24026463,501485,33244,26797,27018870784
24026464,205856,16605,13077,27022540800
24026465,356810,25585,13924,27029389312
24026466,465161,24156,13708,27040038912
24026467,261777,21542,13472,27044446208
24026468,262170,19814,14536,27049902080
24026469,401110,27852,13104,27024441344
24026470,269984,19299,13620,27029815296
24026471,522480,15082,13803,27036925952
24026472,194776,10918,13208,27041366016
24026473,229618,20663,13116,27045478400
24026474,309204,26091,26827,27018444800
24026475,370715,32881,14624,27025604608
24026476,360043,8000,11416,27031977984
24026477,201673,10268,12358,27037089792
24026478,58341,1948,11140,27038334976
24026479,582890,32158,15081,27017609216
24026480,278179,18877,13848,27023212544
24026481,389701,26143,13039,27032076288
24026482,323322,24623,13530,27036663808
24026483,198516,13392,13305,27039989760
24026484,89353,13156,12250,27041529856
24026485,633619,38580,13049,27021787136
24026486,49859,1571,11844,27022770176
24026487,386028,25212,12667,27029651456
24026488,172198,12292,13055,27033108480
24026489,246580,15741,13353,27038072832
24026490,255859,12887,14328,27010564096
24026491,281312,20837,13063,27017068544
24026492,168048,12383,14192,27020230656
24026493,329893,22994,14098,27026587648
24026494,248050,26635,13674,27031404544
24026495,221190,23270,13272,27035500544
24026496,419971,24474,13811,27016970240
24026497,208883,13502,13194,27020738560
24026498,321733,24668,13391,27026882560
24026499,255181,18190,12598,27031371776
24026500,228012,12999,12612,27007008768
24026501,290507,18335,13799,27013677056
24026502,181751,16653,11944,27017691136
24026503,347015,39202,13750,26998390784
24026504,87762,3904,13083,27001176064
24026505,130120,6627,13355,27004059648
24026506,242596,18925,13545,27007238144
24026507,503082,29169,14335,26996916224
24026508,92137,3305,12056,26999144448
24026509,600488,38965,14935,26985922560
24026510,263057,17740,14978,26991132672
24026511,247653,13524,13487,26995933184
24026512,217014,18154,14217,27000569856
24026513,360449,21804,14815,27006435328
24026514,199412,15870,13843,27010187264
24026515,239935,21430,13759,26994950144
24026516,267819,22680,14364,26999898112
24026517,370611,26040,13860,27006418944
24026518,77403,3293,12986,27008057344
24026519,676375,43958,15007,27021557760
24026520,131823,7374,25642,27000487936
24026521,275288,15497,14188,27005992960
24026522,170860,12926,12069,27009449984
24026523,462085,45677,16197,27020378112
24026524,282959,21616,11880,27025408000
24026525,314958,43451,14344,27016921088
24026526,33881,1783,10808,27017445376
24026527,412643,29917,14034,27024605184
24026528,413326,29466,13829,27033681920
24026529,196163,13723,13129,27037728768
24026530,283745,20528,13737,27043020800
24026531,328156,24530,12147,27023949824
24026532,293557,21083,13643,27029585920
24026533,374066,26429,14308,27037646848
24026534,300938,21442,14578,27043315712
24026535,234804,14490,13539,27048067072
24026536,266957,20960,12707,27052523520
24026537,108158,6739,11928,27054047232
24026538,550921,32917,14454,27047493632
24026539,145138,9682,13178,27050328064
24026540,193817,13106,12208,27053834240
24026541,273768,18356,13543,27059093504
24026542,351832,25280,14441,27041087488
24026543,237798,21920,12586,27045462016
24026544,374897,26087,13164,27052621824
24026545,256563,15946,12050,27057700864
24026546,254035,22629,12669,27062566912
24026547,295428,26177,13428,27067973632
24026548,506304,31158,12645,27047280640
24026549,242255,23309,12292,27052130304
24026550,229906,15275,13022,27056521216
24026551,341273,23065,14336,27063599104
24026552,366045,25390,10102,27070365696
24026553,308779,21881,26588,27048886272
24026554,214606,18800,13891,27052982272
24026555,167733,10286,12901,27055702016
24026556,380036,23131,14092,27062681600
24026557,51332,2421,11602,27063713792
24026558,494879,32600,14425,27074150400
24026559,325947,21573,13889,27080327168
24026560,383433,24325,12729,27075018752
24026561,150312,6844,13062,27079393280
24026562,592008,40507,14432,27089731584
24026563,207974,11696,12654,27094827008
24026564,453201,31916,14134,27070234624
24026565,189652,11225,12996,27073855488
24026566,351428,18855,13847,27081326592
24026567,308053,20229,13760,27087159296
24026568,273373,14646,13272,27093254144
24026569,241312,19754,12387,27097743360
24026570,195361,15252,12563,27101118464
24026571,382403,28014,12892,27108868096
24026572,385855,23827,12543,27086143488
24026573,292110,23156,13764,27092353024
24026574,218770,16225,13360,27096383488
24026575,263809,21744,12745,27100790784
24026576,328984,23456,14659,27108179968
24026577,386213,30046,13949,27083063296
24026578,160747,9586,13976,27085602816
24026579,202023,6869,12919,27090010112
24026580,485547,29008,12837,27099054080
24026581,296519,21721,13531,27105312768
24026582,266977,21660,13936,27078344704
24026583,220655,17901,13187,27082194944
24026584,368818,30439,13898,27090288640
24026585,206651,14601,14460,27093942272
24026586,233030,15422,12522,27098415104
24026587,125029,9177,12170,27100610560
24026588,130450,5763,12204,27103019008
24026589,521991,45576,14085,27080409088
24026590,213224,18421,13526,27084619776
24026591,349614,26489,13762,27090518016
24026592,239657,19479,14101,27095384064
24026593,192510,17536,13985,27098447872
24026594,247610,19143,26565,27069726720
24026595,336204,13198,12821,27075346432
24026596,135725,6530,12618,27079180288
24026597,303214,20604,13975,27085586432
24026598,336985,21856,14170,27092877312
24026599,346024,25758,15113,27099496448
24026600,197320,7772,11264,27101806592
24026601,334514,19877,12824,27077738496
24026602,323431,19923,13620,27084980224
24026603,483498,15733,14064,27094302720
24026604,187402,9127,12516,27098890240
24026605,442149,23236,14548,27076395008
24026606,279001,17593,13080,27082604544
24026607,299147,26303,13112,27088306176
24026608,248368,7706,12286,27092058112
24026609,169045,7363,12572,27096301568
